OBJECTID,Name,LOCATION_D,STREET_FRO,STREET_TO,LATITUDE,LONGITUDE,LAT_DECIMAL,LON_DECIMAL,ROUTE_NAME,StationType,ROUTE_ID,GlobalID,Visible,AADT_2007,AADT_2008,AADT_2009,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT_2019,Shape,AADT_2020,HourlyLabel,HourlyLink,ATRLabel,ATRLink,WeeklyLabel,WeeklyLink,PermanentDivider,JanLabel,FebLabel,MarLabel,AprLabel,MayLabel,JunLabel,JulLabel,AugLabel,SepLabel,OctLabel,NovLabel,DecLabel,JanLink,FebLink,MarLink,AprLink,MayLink,JunLink,JulLink,AugLink,SepLink,OctLink,NovLink,DecLink,MonthlyLabel
4341,0030206,490ft W of Springfiled St,Hills Center Dr,Rampart Blvd,,,36.20,-115.29,Lake Mead Blvd,ShortTerm,,{D40DB0DD-9409-45DC-84F2-5C112AC51C22},Y,"19,000.00","17,000.00","19,000","18,000","17,000","17,500","17,000","17,500","17,500","18,000","17,000","18,700","18,900",,"14,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030206.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,0030219,.2 mi N of SR564 (Lake Mead Pkwy),Lake Mead Pkwy,Lake Mead Blvd,,,36.11,-114.90,Northshore Rd,ShortTerm,,{B06E1814-339E-4CE4-A080-D217F3762201},Y,"2,100.00","1,400.00","1,900","1,600","1,400","1,100","1,400","1,200","1,400","1,500","1,700","1,600","1,800",,"2,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030219.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,0030227,100ft S of Fir St,US93,Colorado St,,,35.98,-114.84,Nevada Way,ShortTerm,,{42B867DA-C2F7-48CE-AC8E-539209736F7E},Y,"14,000.00","14,000.00","12,000","10,000","10,000","10,000","10,500","9,200","9,600","9,500","12,000","11,400","9,750",,"7,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030227.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,0031552,430ft W of SR612 (Nellis Blvd),Indios Ave,SR612,,,36.12,-115.07,Twain Ave,ShortTerm,,{CE3FDE03-FBC0-4E40-BA8F-4798DF8165A4},Y,,,,,,,"1,400","1,600","1,800","2,300","2,100","2,300","2,050",,"1,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031552.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,0031553,570ft S of Robindale Rd,SR160,CC215,,,36.04,-115.20,Arville St,ShortTerm,,{C67CFCF2-5BE8-4E7E-9387-05B14B0E0837},Y,,,,,,,"4,000","3,200","4,400","3,800","4,000","4,600","3,800",,"2,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031553.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,0030094,From IR15 N/B off-ramp to US95 N/B,,,,,36.18,-115.17,US95,ShortTerm,,{C52C16A2-1563-4FB8-8825-AE573F089CF5},Y,"38,000.00","37,000.00","35,000","40,000","40,000","40,000","42,500","44,000","44,000","45,000","46,000","46,000","43,500",,"38,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030094.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,0030700,N/B off-ramp of the Valley View Intch 'Exit 78',Begin ramp,End ramp,,,36.18,-115.19,US95,ShortTerm,,{12FBDB31-B640-4639-B4CE-D04BC18E417F},Y,"5,900.00","6,300.00","6,600","6,600","6,500","5,900","5,300","5,600","6,100","5,800","5,000","6,200","5,950",,"5,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030700.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,0030785,N/B on-ramp of the Eastern Intch 'Exit 73',Begin ramp,End ramp,,,36.17,-115.12,IR515,ShortTerm,,{9579B3C9-8189-463D-888C-A3C6BA555B45},Y,"16,000.00","17,000.00","19,000","17,000","17,000","16,000","17,500","17,500","18,000","19,000","20,300","17,300","18,900",,"18,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030785.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,0030803,N/B on-ramp of the Boulder Hwy Intch 'Exit 70',Begin ramp,End ramp,,,36.14,-115.09,IR515,ShortTerm,,{95E612C6-904D-41F4-B343-C29E1CC444A7},Y,"11,000.00","11,000.00","11,000","10,000","11,000","13,000","13,000","10,000","11,000","9,500","9,900","10,000","11,500",,"11,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030803.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,0031554,430ft N of Windmill Ln,Windmill Ln,CC215,,,36.04,-115.23,Jones Blvd,ShortTerm,,{7C2D37C2-F040-455E-82EF-81E1D13721DE},Y,,,,,,,,,"13,000","15,000","14,900","13,000","13,200",,"11,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031554.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,0031555,430ft N of Robindale Rd,Robindale Rd,CC215,,,36.05,-115.26,Tenaya Way,ShortTerm,,{14CE4718-3484-46E4-9FD3-039E74D012BF},Y,,,,,,,,"3,400","3,800","4,000","5,200","5,650","5,800",,"4,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031555.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,0031458,S/B on-ramp of the Galleria Intch 'Exit 64B',Begin Ramp,End Ramp,,,36.06,-115.03,IR515,ShortTerm,,{E8AD2EA5-8D37-44CF-8026-A41C74FBB989},Y,0.00,0.00,0,"3,900","4,200","4,400","4,400","4,900","5,600","5,100","6,100","5,700","6,350",,"6,250",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031458.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,0030856,S/B off-ramp of the Rainbow/Summerlin Intch to Rainbow Blvd,Begin ramp,End ramp,,,36.18,-115.25,US95,ShortTerm,,{615AB0B0-5A5C-47EC-8B13-41E7CB9D2DC3},Y,"10,000.00","10,000.00","18,000","15,000","8,900","9,100","9,600","9,800","10,000","9,200","11,000","11,100","10,200",,"9,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030856.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,0030894,S/B on-ramp of the IR215/Henderson Intch from W/B SR564,,,,,36.03,-115.02,US95,ShortTerm,,{3C7E58E9-B0E8-405C-977B-7E9D67A859A1},Y,"1,200.00","1,400.00","1,400","1,400","1,500","1,500","1,500","1,500","1,500","1,600","1,700","1,650","1,600",,"1,450",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030894.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,0031243,S/B on-ramp of the Durango Intch 'Exit 93',,,,,36.30,-115.28,US95,ShortTerm,,{238A3ACF-864B-457A-81D5-49000FBDD0A7},Y,"19,000.00","19,000.00","19,000","19,000","15,000","6,500","6,700","6,800","7,000","7,700","8,400","8,400","8,850",,"4,150",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031243.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,0031403,S/B off-ramp of Centennial Intch 'Exit 91' to Centennial Center Blvd,,,,,36.28,-115.27,US95,ShortTerm,,{771D6E36-3157-4FA1-9A6D-EB66F4643384},Y,"1,900.00","1,900.00","2,000","1,900","2,000","2,300","2,100","2,200","1,900","2,100","2,300","3,600","2,250",,"2,450",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031403.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,0030183,S/B on-ramp of the Rancho/Ann Intch 'Exit 90B' from Ann Rd,Begin ramp,End ramp,,,36.26,-115.25,US95,ShortTerm,,{70968CA1-79B6-486A-91D8-BE64C2B3B53D},Y,"20,000.00","18,000.00","19,000","19,000","19,000","17,000","17,500","18,000","19,000","19,000","17,000","16,900","16,900",,"14,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030183.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,0030696,S/B on-ramp to US93 Boulder City,Begin ramp,End ramp,,,35.97,-114.89,US95,ShortTerm,,{E2D572F6-E7EF-4C44-B777-00707D7ECD78},Y,630.00,530.00,460,380,420,450,500,450,450,540,560,440,630,,430,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030696.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,0030703,S/B on-ramp of the Valley View Intch 'Exit 78',Begin ramp,End ramp,,,36.18,-115.19,US95,ShortTerm,,{2EBE2497-FDDD-41C1-A45E-15A4C7DA08A6},Y,"4,900.00","5,000.00","4,800","5,000","4,600","4,300","4,000","4,000","4,400","4,100","3,000","3,700","4,350",,"3,950",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030703.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,0030709,S/B off-ramp of the Jones Intch 'Exit 79',Begin ramp,End ramp,,,36.17,-115.23,US95,ShortTerm,,{1AA4BA80-3E1C-481C-885B-C6AD360B5957},Y,"5,700.00","6,300.00","7,500","6,500","6,800","6,400","6,900","7,600","8,800","8,700","10,000","10,400","9,850",,"8,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030709.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,0030806,S/B off-ramp of the Boulder Hwy Intch 'Exit 70',Begin ramp,End ramp,,,36.14,-115.09,IR515,ShortTerm,,{0C93B4ED-F60D-49FF-B259-70AE14FCCBE5},Y,"11,000.00","11,000.00","9,800","9,300","8,900","9,300","9,400","9,200","10,500","9,600","10,000","10,100","9,650",,"9,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030806.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,0031557,200ft S of Rochelle Ave,Maule Ave,Flamingo Rd,,,36.11,-115.31,Hualapai Way,ShortTerm,,{71F5DC87-5B67-4207-9853-55450D9F8E80},Y,,,,,,,,"10,000","11,000","13,000","13,900","15,400","16,200",,"15,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031557.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,0030758,95ft W of Kenicott Pl,Lamb Blvd,Nellis Blvd,,,36.18,-115.06,Washington Ave,ShortTerm,,{6EC0F94C-5469-4757-A10E-3A1B41C43BB8},Y,"11,000.00","8,800.00","8,600","8,700","8,100","7,600","7,400","8,600","8,200","9,600","9,700","13,000","11,400",,"11,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030758.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,0031483,460ft S of Deer Springs Way,CC215,Elkhorn Rd,,,36.28,-115.21,Decatur Blvd,ShortTerm,,{4569D62D-1321-4309-9BDE-1A000E2267D6},Y,0.00,0.00,0,"19,000","19,000","17,500","17,500","20,000","20,000","23,000","22,000","23,600","23,400",,"19,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031483.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,0030791,S/B off-ramp of the Charleston Intch 'Exit 72',Begin ramp,End ramp,,,36.16,-115.09,IR515,ShortTerm,,{99DB17DC-0194-45FB-AF63-0370FA7B93E7},Y,"17,000.00","16,000.00","16,000","16,000","16,000","15,500","15,500","15,500","16,500","15,000","15,700","11,900","15,700",,"14,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030791.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,0030810,S/B on-ramp of the Flamingo Intch 'Exit 69',Begin ramp,End ramp,,,36.12,-115.08,IR515,ShortTerm,,{5395BC70-CBBF-4518-AF91-6B0457DA0E54},Y,"2,800.00","2,400.00","2,500","2,700","2,700","2,700","2,700","2,600","2,400","2,700","2,800","3,450","3,400",,"2,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030810.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,0030815,S/B off-ramp of the Tropicana Intch 'Exit 68',Begin ramp,End Ramp,,,36.10,-115.08,IR515,ShortTerm,,{EFA00065-4E1A-4BB7-AB60-C4FAB9DB18C9},Y,"16,000.00","16,000.00","17,000","16,000","15,000","18,500","15,000","15,000","16,500","15,000","15,900","19,400","19,400",,"14,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030815.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,0030823,S/B off-ramp of the Russell Intch 'Exit 65',Begin ramp,End ramp,,,36.08,-115.05,IR515,ShortTerm,,{E1954277-4F51-4840-B2AE-7806B45424FB},Y,"11,000.00","11,000.00","10,000","8,600","8,200","7,600","7,600","7,800","8,100","9,300","9,700","9,650","10,200",,"9,150",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030823.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,0030897,S/B off-ramp of the Horizon Dr Intch 'Exit 20',,,,,36.01,-114.99,IR11,ShortTerm,,{646BAFD4-6A2E-4EE7-A867-82E646FE9B24},Y,"17,000.00","16,000.00","16,000","16,000","16,000","16,000","16,000","15,000","16,500","16,000","17,000","16,800","17,700",,"14,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030897.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,0030903,S/B off-ramp of the College Dr Intch 'Exit 19',,,,,36.00,-114.97,IR11,ShortTerm,,{2CA54551-C188-448C-B796-5F2765048A03},Y,"6,400.00","6,400.00","6,300","6,300","6,500","6,500","6,400","5,000","6,000","6,000","6,500","6,800","7,000",,"5,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030903.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,0031134,S/B off-ramp of the Snow Mountain Intch 'Exit 99',,,,,36.36,-115.35,US95,ShortTerm,,{FC006F0F-A2FB-4E82-9475-FDAA2EC68C8F},Y,90.00,130.00,120,110,120,100,90,90,90,100,110,110,130,,130,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031134.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,0031242,S/B off-ramp of the Durango Intch 'Exit 93',,,,,36.30,-115.29,US95,ShortTerm,,{9A1FAF65-C19C-4480-A2DE-D3B4247D0D2A},Y,"1,400.00","1,800.00","2,300","2,200","1,700","3,000","3,200","3,300","3,800","3,800","3,900","3,900","4,100",,"4,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031242.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,0030449,S/B off-ramp of the Decatur Intch 'Exit 79' to N/B Decatur Blvd,Begin ramp,End ramp,,,36.17,-115.21,US95,ShortTerm,,{208D60F6-71D2-4144-9DD2-F6EE2391D6EF},Y,"6,300.00","6,300.00","1,900","1,900","1,900","2,000","6,100","6,000","2,200","2,000","2,800","2,850","2,250",,"2,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030449.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,0030812,S/B on-ramp of the Flamingo Intch 'Exit 69' from E/B Flamingo Rd,Begin ramp,End ramp,,,36.11,-115.08,IR515,ShortTerm,,{CAA3C879-05BA-4796-B4E0-2E6C84A0B1AA},Y,"7,300.00","6,700.00","6,400","6,400","6,200","6,200","6,100","6,200","6,700","6,200","6,500","7,200","7,450",,"5,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030812.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,0030857,S/B on-ramp of the Rainbow/Summerlin Intch from E/B Summerlin Pkwy,Begin ramp,End ramp,,,36.18,-115.24,Summerlin Pkwy,ShortTerm,,{956C60C8-D290-43B4-A67F-536DE31D305B},Y,"32,000.00","33,000.00","30,000","34,000","35,000","36,000","37,500","38,000","39,000","38,000","38,000","39,000","40,500",,"33,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030857.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,0030503,225ft W of Hamilton St,N 5th St,Las Vegas Blvd,,,36.20,-115.12,Carey Ave,ShortTerm,,{02BF5FEF-D23B-40D4-B7FC-6AEF1C0C9741},Y,"16,000.00","14,000.00","17,000","12,000","11,000","10,000","9,900","10,500","10,000","12,000","13,000","13,200","13,900",,"11,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030503.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,0031273,160ft N of Whispering Sands Dr,Elkhorn Rd,Grand Teton Ave,,,36.30,-115.25,Tenaya Way,ShortTerm,,{52FF0FE7-BD67-41E1-B8F3-F56C7FF7B758},Y,"3,200.00","3,000.00","3,000","3,400","2,800","2,400","2,400","2,400","2,600","3,300","3,300","3,700","3,500",,"2,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031273.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,0031300,300ft E of SR596 (Jones Blvd),SR595,Decatur Blvd,,,36.12,-115.22,Twain Ave,ShortTerm,,{10F67168-08E5-48F4-B2B9-9E9F3DF95AE7},Y,"9,600.00","8,000.00","7,400","6,400","7,100","5,900","6,200","6,300","7,100","8,700","8,000","8,250","8,550",,"5,250",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031300.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,0031459,S/B off-ramp of the Galleria Intch 'Eixt 64B',Begin Ramp,End Ramp,,,36.07,-115.04,IR515,ShortTerm,,{19BAA9DB-748C-4D4A-B359-3E552AA51854},Y,0.00,0.00,0,"4,600","5,300","5,600","5,800","7,100","9,000","8,700","10,000","10,800","11,200",,"10,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031459.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,0030514,100ft E of Main St,Main St,Eastern Ave,,,36.19,-115.13,Owens Ave,ShortTerm,,{BFE87FF0-A190-4B07-82DF-6AA116974695},Y,"11,300.00","10,600.00","12,100","14,900","10,100","9,500","9,200","9,000","9,600","10,000","12,000","12,300","12,900",,"10,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030514.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,0030603,50ft S of La Madre Way,Craig Rd,La Madre Way,,,36.25,-115.11,Berg St,ShortTerm,,{61C5CEE5-6978-4E13-9BA0-407D9656EC08},Y,990.00,630.00,380,500,370,250,300,350,550,550,560,610,"1,400",,"1,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030603.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,0030488,350ft S of Aztec Ln,Warm Springs Rd,Lake Mead Pkwy,,,36.06,-114.96,Pueblo Pl,ShortTerm,,{8C11D8FF-477D-425E-9FE2-4041C265C3A9},Y,470.00,530.00,480,540,650,600,700,650,750,950,"1,200","1,600","1,500",,"1,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030488.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,0030532,80ft E of 4th St,Main St,13th St,,,36.17,-115.14,Ogden Ave,ShortTerm,,{4B5CCE9B-B7FA-4CF0-A4DF-943BC87B4F1B},Y,"7,200.00","7,300.00","7,900","7,600","7,700","8,400","7,300","8,700","8,800","8,400","9,300","8,300","8,750",,"7,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030532.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,0030668,230ft N of Russell Rd,Russell Rd,Tropicana Ave,,,36.10,-115.07,Mountain Vista St,ShortTerm,,{E898F60F-2870-4DFE-89B5-2A86AB00E897},Y,"19,000.00","18,000.00","17,000","18,000","17,000","17,000","15,500","17,500","19,500","21,000","20,000","20,500","21,600",,"17,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030668.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,0031011,635ft S of Patrick Ln,SR562,Patrick Ln,,,36.08,-115.10,Pecos Rd,ShortTerm,,{F074A2AC-3FD2-467D-8656-DF52BEED0DEE},Y,"28,000.00","24,000.00","26,000","23,000","23,000","21,000","20,000","21,500","21,000","24,000","23,000","24,400","25,700",,"19,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031011.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,0031055,765ft S of Tropicana Ave,Russell Rd,EOP,,,36.10,-115.19,Valley View Blvd,ShortTerm,,{ED86817B-3AB9-470B-AE05-07CCDA6C22A2},Y,"20,000.00","17,000.00","12,000","13,000","13,000","13,500","12,500","14,000","14,000","15,000","15,000","14,800","15,500",,"14,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031055.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,0031188,920ft E of Decatur Blvd,Jones Blvd,Dean Martin Dr,,,36.00,-115.20,Cactus Ave,ShortTerm,,{8D94BB76-50F9-46DF-AC6D-F096F6591527},Y,"7,800.00","14,000.00","11,000","10,000","9,200","10,000","9,400","9,700","22,000","21,000","26,000","24,000","25,900",,"23,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031188.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,0030303,385ft N of Desert Inn Rd,Spring Mountain Rd,Sahara Ave,,,36.13,-115.25,Tenaya Way,ShortTerm,,{A295D4F8-2D69-4848-8514-1BB6E1B98E49},Y,"1,600.00","1,400.00","1,400","1,200","1,200","1,000","1,100","1,200","1,300","1,400","1,400","1,450","1,500",,"1,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030303.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,0030223,.6 mi N of US93,Boulder City Pkwy,Boulder Beach Access,,,36.02,-114.79,Lakeshore Rd,ShortTerm,,{2CC9D63D-6205-4BD2-98BB-64D5825A99B5},Y,"2,300.00","3,000.00","2,800","2,800","2,800","2,000","2,000","2,600","2,700","1,900","2,600","3,700","2,850",,"3,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030223.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,0030635,205ft N of San Pedro Dr,Sahara Ave,Charleston Blvd,,,36.15,-115.14,Maryland Pkwy,ShortTerm,,{B4F0F2BB-926C-49C4-967E-EF7026BD7FF9},Y,"30,000.00","26,000.00","27,000","25,000","24,000","23,000","21,000","23,000","23,500","27,000","27,000","31,000","28,600",,"17,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030635.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,0030874,S/B off-ramp of the Cheyenne Intch 'Exit 83',Begin ramp,End ramp,,,36.22,-115.25,US95,ShortTerm,,{1C48ECDC-ADB4-4A69-A2B3-E7AB16D96542},Y,"8,100.00","7,800.00","8,200","7,800","7,900","7,100","7,400","7,600","8,600","8,300","9,700","9,650","9,300",,"8,250",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030874.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,0030724,200ft W of Rolling Hills Dr,Nellis Blvd,Los Feliz St,,,36.19,-115.03,Owens Ave,ShortTerm,,{E4E44331-413D-4A02-90F1-7541325523F2},Y,"5,700.00","5,500.00","5,800","5,700","5,300","5,100","4,300","5,000","5,000","5,800","5,800","6,200","6,150",,"4,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030724.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,0030908,250ft N of the IR11/US95 NB ramps,US95,Horizon Dr,,,36.00,-114.96,College Dr,ShortTerm,,{09A9BB9D-34E8-49C9-A003-BD1B26555C5E},Y,"15,000.00","14,000.00","15,000","13,000","14,000","13,500","13,500","14,000","15,000","13,000","15,000","15,600","17,100",,"14,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030908.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,0030966,170ft S of Hill View Ave,Charleston Blvd,Washington Ave,,,36.18,-115.23,Torrey Pines Dr,ShortTerm,,{C0CEC15D-B3E2-45DD-BC9E-5FA8C59D64D3},Y,"11,000.00","8,600.00","8,100","7,300","6,400","6,800","6,400","5,800","6,200","6,300","6,600","7,300","7,400",,"3,150",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030966.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,0030251,350ft S of Sunset Rd,Warm Springs Rd,Sunset Rd,,,36.07,-115.08,Green Valley Pkwy,ShortTerm,,{4EFFB9AA-49AC-43A6-A7D5-CF22934ACA2F},Y,"32,000.00","24,000.00","25,000","24,000","23,000","21,500","23,000","21,500","21,000","22,000","24,000","23,600","22,500",,"17,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030251.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,0030277,270ft N of Karen Ave,Desert Inn Rd,Sahara Ave,,,36.14,-115.15,Paradise Rd,ShortTerm,,{8ED901C5-7823-4949-969C-34418E8E30D2},Y,"34,000.00","32,000.00","34,000","26,000","27,000","24,500","24,000","24,500","28,000","29,000","27,000","29,800","28,100",,"25,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030277.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,0030282,240ft S of Ridgecarn Ave,SR599,Tropical Pkwy,,,36.26,-115.23,Jones Blvd,ShortTerm,,{01BB5686-7D47-4455-B3B8-02265A62B02F},Y,"19,000.00","20,000.00","18,000","18,000","17,000","16,000","13,500","17,000","16,000","16,000","13,000","12,400","13,000",,"11,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030282.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,0030312,325ft E of Buchanan Blvd,Buchanan Blvd,Marita Dr,,,35.96,-114.84,El Camino Way,ShortTerm,,{BFB891A3-25DF-42A8-9304-66F40D202F20},Y,"2,100.00","2,100.00","2,100","1,900","1,900","1,800","1,800","1,800","1,800","1,700","1,800","1,800","1,800",,"1,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030312.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
